model_family,tau,nonlinear_layers,hidden_dim,alpha,lambda,validation_loss
linear_activation,0.75,1,2,1.0,0.24443121276049423,0.06268543268282276
linear_activation,0.75,1,2,1.0,0.27022155946779647,0.06181430232051448
linear_activation,0.75,1,2,1.0,0.29873308885782995,0.06073744390974752
linear_activation,0.75,1,2,1.0,0.33025291747372754,0.06033532863211197
linear_activation,0.75,1,2,1.0,0.36509845600603935,0.06074272351766315
linear_activation,0.75,1,2,1.0,0.4036206056789731,0.060715131219476456
linear_activation,0.75,1,2,1.0,0.44620729189270064,0.0607217669847887
linear_activation,0.75,1,2,1.0,0.4932873707061831,0.058600108164440216
linear_activation,0.75,1,2,1.0,0.5453349474995434,0.061250844094514215
linear_activation,0.75,1,2,1.0,0.6028741513057392,0.05991310789928927
linear_activation,0.75,1,2,1.0,0.6664844128899691,0.05760106366476974
linear_activation,0.75,1,2,1.0,0.7368062997280775,0.05875261037338835
linear_activation,0.75,1,2,1.0,0.8145479666433055,0.05907703179283998
linear_activation,0.75,1,2,1.0,0.900492287060531,0.05913129067708118
linear_activation,0.75,1,2,1.0,0.9955047366910887,0.0587486439353476
linear_activation,0.75,1,2,1.0,1.1005421090383833,0.057887197545302714
linear_activation,0.75,1,2,1.0,1.2166621504910964,0.05977243962639476
linear_activation,0.75,1,2,1.0,1.3450342120312204,0.057073454542066124
linear_activation,0.75,1,2,1.0,1.4869510248216484,0.05791057688145278
linear_activation,0.75,1,2,1.0,1.643841718255735,0.05707841202830119
linear_activation,0.75,1,2,1.0,1.8172862115630761,0.057082062767876765
linear_activation,0.75,1,2,1.0,2.0090311238977194,0.05740993667723766
linear_activation,0.75,1,2,1.0,2.221007363126434,0.05762091001544225
linear_activation,0.75,1,2,1.0,2.4553495704394916,0.05643758456436142
linear_activation,0.75,1,2,1.0,2.7144176165949077,0.05572542326000985
linear_activation,0.75,1,2,1.0,3.000820366267417,0.056141085542039955
linear_activation,0.75,1,2,1.0,3.3174419498137175,0.05604212618656068
linear_activation,0.75,1,2,1.0,3.667470807015676,0.055756862887841034
linear_activation,0.75,1,2,1.0,4.0544317952775275,0.056135017276877384
linear_activation,0.75,1,2,1.0,4.482221685612751,0.05365431276809735
linear_activation,0.75,1,2,1.0,4.955148403871969,0.05462059781721715
linear_activation,0.75,1,2,1.0,5.477974412378556,0.05361672883998835
linear_activation,0.75,1,2,1.0,6.055964668833263,0.054310930907183017
linear_activation,0.75,1,2,1.0,6.69493964544323,0.053302478099503794
linear_activation,0.75,1,2,1.0,7.4013339421880975,0.053037300360544284
linear_activation,0.75,1,2,1.0,8.182261084470007,0.053475896737315155
linear_activation,0.75,1,2,1.0,9.045585157672232,0.050787335710968676
linear_activation,0.75,1,2,1.0,10.000000000000002,0.052500726022214325
linear_activation,0.75,1,4,1.0,0.2,0.06296805606456472
linear_activation,0.75,1,4,1.0,0.22110233502181484,0.06064051954618965
linear_activation,0.75,1,4,1.0,0.24443121276049423,0.06110755540197714
linear_activation,0.75,1,4,1.0,0.27022155946779647,0.06223788411395314
linear_activation,0.75,1,4,1.0,0.29873308885782995,0.06094359525983842
linear_activation,0.75,1,4,1.0,0.33025291747372754,0.06219550478194529
linear_activation,0.75,1,4,1.0,0.36509845600603935,0.061708800398434197
linear_activation,0.75,1,4,1.0,0.4036206056789731,0.06112512755750988
linear_activation,0.75,1,4,1.0,0.44620729189270064,0.059904681817473215
linear_activation,0.75,1,4,1.0,0.4932873707061831,0.058523227034990355
linear_activation,0.75,1,4,1.0,0.5453349474995434,0.06016399939699719
linear_activation,0.75,1,4,1.0,0.6028741513057392,0.059392482109057405
linear_activation,0.75,1,4,1.0,0.6664844128899691,0.060419418549087514
linear_activation,0.75,1,4,1.0,0.7368062997280775,0.0573464458315478
linear_activation,0.75,1,4,1.0,0.8145479666433055,0.05852777925902045
linear_activation,0.75,1,4,1.0,0.900492287060531,0.05867566974464959
linear_activation,0.75,1,4,1.0,0.9955047366910887,0.056211507465923204
linear_activation,0.75,1,4,1.0,1.1005421090383833,0.056522162035883707
linear_activation,0.75,1,4,1.0,1.2166621504910964,0.0578692238983543
linear_activation,0.75,1,4,1.0,1.3450342120312204,0.05754429238411832
linear_activation,0.75,1,4,1.0,1.4869510248216484,0.05730767539935186
linear_activation,0.75,1,4,1.0,1.643841718255735,0.05845150639186614
linear_activation,0.75,1,4,1.0,1.8172862115630761,0.05635824412611933
linear_activation,0.75,1,4,1.0,2.0090311238977194,0.0564977208453153
linear_activation,0.75,1,4,1.0,2.221007363126434,0.05632742955795644
linear_activation,0.75,1,4,1.0,2.4553495704394916,0.055020260685705584
linear_activation,0.75,1,4,1.0,2.7144176165949077,0.057747616331519876
linear_activation,0.75,1,4,1.0,3.000820366267417,0.0563489618016562
linear_activation,0.75,1,4,1.0,3.3174419498137175,0.057241232356367015
linear_activation,0.75,1,4,1.0,3.667470807015676,0.05726109455048572
linear_activation,0.75,1,4,1.0,4.0544317952775275,0.05578757280736076
linear_activation,0.75,1,4,1.0,4.482221685612751,0.0550639393555078
linear_activation,0.75,1,4,1.0,4.955148403871969,0.05379259939373393
linear_activation,0.75,1,4,1.0,5.477974412378556,0.05317233182257041
linear_activation,0.75,1,4,1.0,6.055964668833263,0.054373700668220414
linear_activation,0.75,1,4,1.0,6.69493964544323,0.053840577789427094
linear_activation,0.75,1,4,1.0,7.4013339421880975,0.05253480292507447
linear_activation,0.75,1,4,1.0,8.182261084470007,0.052229955860918074
linear_activation,0.75,1,4,1.0,9.045585157672232,0.052857535930039994
linear_activation,0.75,1,4,1.0,10.000000000000002,0.05163263211608864
linear_activation,0.75,1,8,1.0,0.2,0.06300723842189956
linear_activation,0.75,1,8,1.0,0.22110233502181484,0.06224381060649951
linear_activation,0.75,1,8,1.0,0.24443121276049423,0.06050866490229965
linear_activation,0.75,1,8,1.0,0.27022155946779647,0.06275421633423925
linear_activation,0.75,1,8,1.0,0.29873308885782995,0.06184055200234676
linear_activation,0.75,1,8,1.0,0.33025291747372754,0.06121113642235286
linear_activation,0.75,1,8,1.0,0.36509845600603935,0.061261272085054476
linear_activation,0.75,1,8,1.0,0.4036206056789731,0.06074590176305113
linear_activation,0.75,1,8,1.0,0.44620729189270064,0.059308970632264396
linear_activation,0.75,1,8,1.0,0.4932873707061831,0.05985018972385054
linear_activation,0.75,1,8,1.0,0.5453349474995434,0.06018592336719545
linear_activation,0.75,1,8,1.0,0.6028741513057392,0.06006807027462248
linear_activation,0.75,1,8,1.0,0.6664844128899691,0.058889152895038314
linear_activation,0.75,1,8,1.0,0.7368062997280775,0.05977354534630042
linear_activation,0.75,1,8,1.0,0.8145479666433055,0.05829385694776041
linear_activation,0.75,1,8,1.0,0.900492287060531,0.05982171883728975
linear_activation,0.75,1,8,1.0,0.9955047366910887,0.058178342172565574
linear_activation,0.75,1,8,1.0,1.1005421090383833,0.05800609986511215
linear_activation,0.75,1,8,1.0,1.2166621504910964,0.05601564295609327
linear_activation,0.75,1,8,1.0,1.3450342120312204,0.057962100989340494
linear_activation,0.75,1,8,1.0,1.4869510248216484,0.05619200464066429
linear_activation,0.75,1,8,1.0,1.643841718255735,0.05730970515850156
linear_activation,0.75,1,8,1.0,1.8172862115630761,0.055952995325496885
linear_activation,0.75,1,8,1.0,2.0090311238977194,0.056410868867921335
linear_activation,0.75,1,8,1.0,2.221007363126434,0.05572459781600628
linear_activation,0.75,1,8,1.0,2.4553495704394916,0.05781457288268333
linear_activation,0.75,1,8,1.0,2.7144176165949077,0.05633624754458046
linear_activation,0.75,1,8,1.0,3.000820366267417,0.05570000964740758
linear_activation,0.75,1,8,1.0,3.3174419498137175,0.055857055287536546
linear_activation,0.75,1,8,1.0,3.667470807015676,0.055457630833940744
linear_activation,0.75,1,8,1.0,4.0544317952775275,0.055379619276257785
linear_activation,0.75,1,8,1.0,4.482221685612751,0.056061648204922675
linear_activation,0.75,1,8,1.0,4.955148403871969,0.05380594794250404
linear_activation,0.75,1,8,1.0,5.477974412378556,0.05383404542274852
linear_activation,0.75,1,8,1.0,6.055964668833263,0.05559409061213955
linear_activation,0.75,1,8,1.0,6.69493964544323,0.05296533171242724
linear_activation,0.75,1,8,1.0,7.4013339421880975,0.05347742798369533
linear_activation,0.75,1,8,1.0,8.182261084470007,0.05403911314516639
linear_activation,0.75,1,8,1.0,9.045585157672232,0.05280216997906488
linear_activation,0.75,1,8,1.0,10.000000000000002,0.05253411206106345
linear_activation,0.75,2,2,1.0,0.2,0.06151815648307093
linear_activation,0.75,2,2,1.0,0.22110233502181484,0.06441908209662263
linear_activation,0.75,2,2,1.0,0.24443121276049423,0.06068102745804937
linear_activation,0.75,2,2,1.0,0.27022155946779647,0.06015355426546497
linear_activation,0.75,2,2,1.0,0.29873308885782995,0.06175751727462434
linear_activation,0.75,2,2,1.0,0.33025291747372754,0.06135474674908134
linear_activation,0.75,2,2,1.0,0.36509845600603935,0.05962627093346478
linear_activation,0.75,2,2,1.0,0.4036206056789731,0.06188473798101768
linear_activation,0.75,2,2,1.0,0.44620729189270064,0.06146777138967688
linear_activation,0.75,2,2,1.0,0.4932873707061831,0.059715416999145725
linear_activation,0.75,2,2,1.0,0.5453349474995434,0.06060508859615463
linear_activation,0.75,2,2,1.0,0.6028741513057392,0.058980266343957435
linear_activation,0.75,2,2,1.0,0.6664844128899691,0.06022512489076082
linear_activation,0.75,2,2,1.0,0.7368062997280775,0.05839525718668786
linear_activation,0.75,2,2,1.0,0.8145479666433055,0.06048214762277591
linear_activation,0.75,2,2,1.0,0.900492287060531,0.05960134029582453
linear_activation,0.75,2,2,1.0,0.9955047366910887,0.05920620494871401
linear_activation,0.75,2,2,1.0,1.1005421090383833,0.05616454892403755
linear_activation,0.75,2,2,1.0,1.2166621504910964,0.05671246475540101
linear_activation,0.75,2,2,1.0,1.3450342120312204,0.05606506257317958
linear_activation,0.75,2,2,1.0,1.4869510248216484,0.05556816047057508
linear_activation,0.75,2,2,1.0,1.643841718255735,0.056059318355595064
linear_activation,0.75,2,2,1.0,1.8172862115630761,0.056694758598071826
linear_activation,0.75,2,2,1.0,2.0090311238977194,0.05563953611068427
linear_activation,0.75,2,2,1.0,2.221007363126434,0.0559520305530168
linear_activation,0.75,2,2,1.0,2.4553495704394916,0.056155157952258984
linear_activation,0.75,2,2,1.0,2.7144176165949077,0.05597080227142821
linear_activation,0.75,2,2,1.0,3.000820366267417,0.05678434715916712
linear_activation,0.75,2,2,1.0,3.3174419498137175,0.056211401244315
linear_activation,0.75,2,2,1.0,3.667470807015676,0.05602497020270674
linear_activation,0.75,2,2,1.0,4.0544317952775275,0.056086422565082686
linear_activation,0.75,2,2,1.0,4.482221685612751,0.05599059701121101
linear_activation,0.75,2,2,1.0,4.955148403871969,0.05524160740431397
linear_activation,0.75,2,2,1.0,5.477974412378556,0.05584056894993408
linear_activation,0.75,2,2,1.0,6.055964668833263,0.0558926574854801
linear_activation,0.75,2,2,1.0,6.69493964544323,0.05602497019494572
linear_activation,0.75,2,2,1.0,7.4013339421880975,0.05605308009156335
linear_activation,0.75,2,2,1.0,8.182261084470007,0.05597080339677632
linear_activation,0.75,2,2,1.0,9.045585157672232,0.055655147858584914
linear_activation,0.75,2,2,1.0,10.000000000000002,0.056467667315155255
linear_activation,0.75,2,4,1.0,0.2,0.06271585587295704
linear_activation,0.75,2,4,1.0,0.22110233502181484,0.06073758409436171
linear_activation,0.75,2,4,1.0,0.24443121276049423,0.06155693023193938
linear_activation,0.75,2,4,1.0,0.27022155946779647,0.06256832643567273
linear_activation,0.75,2,4,1.0,0.29873308885782995,0.06070543859464427
linear_activation,0.75,2,4,1.0,0.33025291747372754,0.05961861245877419
linear_activation,0.75,2,4,1.0,0.36509845600603935,0.05989920937689021
linear_activation,0.75,2,4,1.0,0.4036206056789731,0.05999412507284433
linear_activation,0.75,2,4,1.0,0.44620729189270064,0.060787776287567485
linear_activation,0.75,2,4,1.0,0.4932873707061831,0.06101666489732451
linear_activation,0.75,2,4,1.0,0.5453349474995434,0.05888592841802164
linear_activation,0.75,2,4,1.0,0.6028741513057392,0.05966044335043989
linear_activation,0.75,2,4,1.0,0.6664844128899691,0.059561144171748306
linear_activation,0.75,2,4,1.0,0.7368062997280775,0.05873590084995764
linear_activation,0.75,2,4,1.0,0.8145479666433055,0.05791091915763294
linear_activation,0.75,2,4,1.0,0.900492287060531,0.056553591983392826
linear_activation,0.75,2,4,1.0,0.9955047366910887,0.05848877638035142
linear_activation,0.75,2,4,1.0,1.1005421090383833,0.06039625412086025
linear_activation,0.75,2,4,1.0,1.2166621504910964,0.05627451004072403
linear_activation,0.75,2,4,1.0,1.3450342120312204,0.05906182169836636
linear_activation,0.75,2,4,1.0,1.4869510248216484,0.056561928465962405
linear_activation,0.75,2,4,1.0,1.643841718255735,0.05620311561971902
linear_activation,0.75,2,4,1.0,1.8172862115630761,0.056769245841229936
linear_activation,0.75,2,4,1.0,2.0090311238977194,0.0553968104176844
linear_activation,0.75,2,4,1.0,2.221007363126434,0.056291635110974306
linear_activation,0.75,2,4,1.0,2.4553495704394916,0.05631348030486452
linear_activation,0.75,2,4,1.0,2.7144176165949077,0.055900992867536824
linear_activation,0.75,2,4,1.0,3.000820366267417,0.056061411911311226
linear_activation,0.75,2,4,1.0,3.3174419498137175,0.05521244267312188
linear_activation,0.75,2,4,1.0,3.667470807015676,0.05602497023375083
linear_activation,0.75,2,4,1.0,4.0544317952775275,0.05615515807643533
linear_activation,0.75,2,4,1.0,4.482221685612751,0.055297861051124816
linear_activation,0.75,2,4,1.0,4.955148403871969,0.05634267192023494
linear_activation,0.75,2,4,1.0,5.477974412378556,0.05612962787039577
linear_activation,0.75,2,4,1.0,6.055964668833263,0.05624473573639988
linear_activation,0.75,2,4,1.0,6.69493964544323,0.055862458716146625
linear_activation,0.75,2,4,1.0,7.4013339421880975,0.05665934577894706
linear_activation,0.75,2,4,1.0,8.182261084470007,0.055465589961968355
linear_activation,0.75,2,4,1.0,9.045585157672232,0.055767660763425105
linear_activation,0.75,2,4,1.0,10.000000000000002,0.05604474431835113
linear_activation,0.75,2,8,1.0,0.2,0.06092811977257951
linear_activation,0.75,2,8,1.0,0.22110233502181484,0.06157876343194705
linear_activation,0.75,2,8,1.0,0.24443121276049423,0.06185450244229287
linear_activation,0.75,2,8,1.0,0.27022155946779647,0.06162778789876029
linear_activation,0.75,2,8,1.0,0.29873308885782995,0.06143433953092122
linear_activation,0.75,2,8,1.0,0.33025291747372754,0.06154986630387915
linear_activation,0.75,2,8,1.0,0.36509845600603935,0.060776404603384425
linear_activation,0.75,2,8,1.0,0.4036206056789731,0.06072800100819828
linear_activation,0.75,2,8,1.0,0.44620729189270064,0.060833371100015944
linear_activation,0.75,2,8,1.0,0.4932873707061831,0.05958970876177772
linear_activation,0.75,2,8,1.0,0.5453349474995434,0.060401091910122585
linear_activation,0.75,2,8,1.0,0.6028741513057392,0.0600037673538706
linear_activation,0.75,2,8,1.0,0.6664844128899691,0.059119946988066656
linear_activation,0.75,2,8,1.0,0.7368062997280775,0.05890418287483044
linear_activation,0.75,2,8,1.0,0.8145479666433055,0.059315367673213285
linear_activation,0.75,2,8,1.0,0.900492287060531,0.05794373323675246
linear_activation,0.75,2,8,1.0,0.9955047366910887,0.05797530655205871
linear_activation,0.75,2,8,1.0,1.1005421090383833,0.057359152009400234
linear_activation,0.75,2,8,1.0,1.2166621504910964,0.05853244576525564
linear_activation,0.75,2,8,1.0,1.3450342120312204,0.05787401607298913
linear_activation,0.75,2,8,1.0,1.4869510248216484,0.056299206451512866
linear_activation,0.75,2,8,1.0,1.643841718255735,0.05643893907545135
linear_activation,0.75,2,8,1.0,1.8172862115630761,0.056122831835721906
linear_activation,0.75,2,8,1.0,2.0090311238977194,0.056127923039409014
linear_activation,0.75,2,8,1.0,2.221007363126434,0.05575507278088478
linear_activation,0.75,2,8,1.0,2.4553495704394916,0.05618433488532901
linear_activation,0.75,2,8,1.0,2.7144176165949077,0.05578850644640622
linear_activation,0.75,2,8,1.0,3.000820366267417,0.05599684674448022
linear_activation,0.75,2,8,1.0,3.3174419498137175,0.05615932128236938
linear_activation,0.75,2,8,1.0,3.667470807015676,0.05584890232809507
linear_activation,0.75,2,8,1.0,4.0544317952775275,0.056607267973013214
linear_activation,0.75,2,8,1.0,4.482221685612751,0.05615515807643533
linear_activation,0.75,2,8,1.0,4.955148403871969,0.05624372803606092
linear_activation,0.75,2,8,1.0,5.477974412378556,0.05580723809854437
linear_activation,0.75,2,8,1.0,6.055964668833263,0.05551036381395533
linear_activation,0.75,2,8,1.0,6.69493964544323,0.056133303722987554
linear_activation,0.75,2,8,1.0,7.4013339421880975,0.05631348098007339
linear_activation,0.75,2,8,1.0,8.182261084470007,0.056533285137265916
linear_activation,0.75,2,8,1.0,9.045585157672232,0.05602390496991574
linear_activation,0.75,2,8,1.0,10.000000000000002,0.055422856917915236
linear_activation,0.9,0,0,1.0,0.2,0.12110205159336328
linear_activation,0.9,0,0,1.0,0.22110233502181484,0.09279803759853043
linear_activation,0.9,0,0,1.0,0.24443121276049423,0.11923551203807192
linear_activation,0.9,0,0,1.0,0.27022155946779647,0.1101014501179258
linear_activation,0.9,0,0,1.0,0.29873308885782995,0.10833324799438317
linear_activation,0.9,0,0,1.0,0.33025291747372754,0.10901437513654429
linear_activation,0.9,0,0,1.0,0.36509845600603935,0.09726718615243832
linear_activation,0.9,0,0,1.0,0.4036206056789731,0.09344546791290241
linear_activation,0.9,0,0,1.0,0.44620729189270064,0.08209224079549313
linear_activation,0.9,0,0,1.0,0.4932873707061831,0.1168441960290074
linear_activation,0.9,0,0,1.0,0.5453349474995434,0.11074055072044334
linear_activation,0.9,0,0,1.0,0.6028741513057392,0.09467866357540089
linear_activation,0.9,0,0,1.0,0.6664844128899691,0.10908898562317093
linear_activation,0.9,0,0,1.0,0.7368062997280775,0.10053339598824579
linear_activation,0.9,0,0,1.0,0.8145479666433055,0.09522322877744833
linear_activation,0.9,0,0,1.0,0.900492287060531,0.08636677031219003
linear_activation,0.9,0,0,1.0,0.9955047366910887,0.09898960131034253
linear_activation,0.9,0,0,1.0,1.1005421090383833,0.09902327543869614
linear_activation,0.9,0,0,1.0,1.2166621504910964,0.099724154603978
linear_activation,0.9,0,0,1.0,1.3450342120312204,0.10041562135765948
linear_activation,0.9,0,0,1.0,1.4869510248216484,0.08716607239221534
linear_activation,0.9,0,0,1.0,1.643841718255735,0.09283175631860892
linear_activation,0.9,0,0,1.0,1.8172862115630761,0.09606378621856368
linear_activation,0.9,0,0,1.0,2.0090311238977194,0.0934629924421509
linear_activation,0.9,0,0,1.0,2.221007363126434,0.10734851090361675
linear_activation,0.9,0,0,1.0,2.4553495704394916,0.11621222294991214
linear_activation,0.9,0,0,1.0,2.7144176165949077,0.0936107026984294
linear_activation,0.9,0,0,1.0,3.000820366267417,0.09992140510554114
linear_activation,0.9,0,0,1.0,3.3174419498137175,0.08596920188640554
linear_activation,0.9,0,0,1.0,3.667470807015676,0.09707283518090844
linear_activation,0.9,0,0,1.0,4.0544317952775275,0.09692027447248495
linear_activation,0.9,0,0,1.0,4.482221685612751,0.08710773234690229
linear_activation,0.9,0,0,1.0,4.955148403871969,0.09244234093278643
linear_activation,0.9,0,0,1.0,5.477974412378556,0.08318991897131006
linear_activation,0.9,0,0,1.0,6.055964668833263,0.08869234499335286
linear_activation,0.9,0,0,1.0,6.69493964544323,0.08941139764587085
linear_activation,0.9,0,0,1.0,7.4013339421880975,0.0942192347422242
linear_activation,0.9,0,0,1.0,8.182261084470007,0.10663306404650212
linear_activation,0.9,0,0,1.0,9.045585157672232,0.09290973057473699
linear_activation,0.9,0,0,1.0,10.000000000000002,0.08761556033169228
linear_activation,0.9,1,2,1.0,0.2,0.04191084991178164
linear_activation,0.9,1,2,1.0,0.22110233502181484,0.04040568485980232
linear_activation,0.9,1,2,1.0,0.24443121276049423,0.04022218148969113
linear_activation,0.9,1,2,1.0,0.27022155946779647,0.04023916195426136
linear_activation,0.9,1,2,1.0,0.29873308885782995,0.040089304417371754
linear_activation,0.9,1,2,1.0,0.33025291747372754,0.0409473604876548
linear_activation,0.9,1,2,1.0,0.36509845600603935,0.040297441562172014
linear_activation,0.9,1,2,1.0,0.4036206056789731,0.04035846210053811
linear_activation,0.9,1,2,1.0,0.44620729189270064,0.039547608769964424
linear_activation,0.9,1,2,1.0,0.4932873707061831,0.04065701664549608
linear_activation,0.9,1,2,1.0,0.5453349474995434,0.040115797082427886
linear_activation,0.9,1,2,1.0,0.6028741513057392,0.0391724918205291
linear_activation,0.9,1,2,1.0,0.6664844128899691,0.03864361266729732
linear_activation,0.9,1,2,1.0,0.7368062997280775,0.0398927088715136
linear_activation,0.9,1,2,1.0,0.8145479666433055,0.03849074847421918
linear_activation,0.9,1,2,1.0,0.900492287060531,0.0394689074861817
linear_activation,0.9,1,2,1.0,0.9955047366910887,0.038167663890713195
linear_activation,0.9,1,2,1.0,1.1005421090383833,0.03797365985702102
linear_activation,0.9,1,2,1.0,1.2166621504910964,0.037605868344039964
linear_activation,0.9,1,2,1.0,1.3450342120312204,0.03737779281536737
linear_activation,0.9,1,2,1.0,1.4869510248216484,0.03776898620657933
linear_activation,0.9,1,2,1.0,1.643841718255735,0.03644780133354166
linear_activation,0.9,1,2,1.0,1.8172862115630761,0.03775929561746306
linear_activation,0.9,1,2,1.0,2.0090311238977194,0.03710258072443927
linear_activation,0.9,1,2,1.0,2.221007363126434,0.035290189872107774
linear_activation,0.9,1,2,1.0,2.4553495704394916,0.036803729895502325
linear_activation,0.9,1,2,1.0,2.7144176165949077,0.03547410947123232
linear_activation,0.9,1,2,1.0,3.000820366267417,0.03625685988894354
linear_activation,0.9,1,2,1.0,3.3174419498137175,0.034749215423439936
linear_activation,0.9,1,2,1.0,3.667470807015676,0.03508926996619752
linear_activation,0.9,1,2,1.0,4.0544317952775275,0.03499070442405839
linear_activation,0.9,1,2,1.0,4.482221685612751,0.03389932365513717
linear_activation,0.9,1,2,1.0,4.955148403871969,0.03355970171171551
linear_activation,0.9,1,2,1.0,5.477974412378556,0.033294226905641454
linear_activation,0.9,1,2,1.0,6.055964668833263,0.032715736707206816
linear_activation,0.9,1,2,1.0,6.69493964544323,0.03224506248688946
linear_activation,0.9,1,2,1.0,7.4013339421880975,0.03199960093138118
linear_activation,0.9,1,2,1.0,8.182261084470007,0.03166509454417973
linear_activation,0.9,1,2,1.0,9.045585157672232,0.0314236416198934
linear_activation,0.9,1,2,1.0,10.000000000000002,0.031464782405023754
linear_activation,0.9,1,4,1.0,0.2,0.04200216073511789
linear_activation,0.9,1,4,1.0,0.22110233502181484,0.040325145103347795
linear_activation,0.9,1,4,1.0,0.24443121276049423,0.04038738425634801
linear_activation,0.9,1,4,1.0,0.27022155946779647,0.040635904868133364
linear_activation,0.9,1,4,1.0,0.29873308885782995,0.040044608638932305
linear_activation,0.9,1,4,1.0,0.33025291747372754,0.04000113167536134
linear_activation,0.9,1,4,1.0,0.36509845600603935,0.040892558064932624
linear_activation,0.9,1,4,1.0,0.4036206056789731,0.03887343977624549
linear_activation,0.9,1,4,1.0,0.44620729189270064,0.03922697434481233
linear_activation,0.9,1,4,1.0,0.4932873707061831,0.03965777765462795
linear_activation,0.9,1,4,1.0,0.5453349474995434,0.03936702663591131
linear_activation,0.9,1,4,1.0,0.6028741513057392,0.03960155687263856
linear_activation,0.9,1,4,1.0,0.6664844128899691,0.040138908022083336
linear_activation,0.9,1,4,1.0,0.7368062997280775,0.03859949471087505
linear_activation,0.9,1,4,1.0,0.8145479666433055,0.0383169293027992
linear_activation,0.9,1,4,1.0,0.900492287060531,0.03860900473517055
linear_activation,0.9,1,4,1.0,0.9955047366910887,0.03852452902402728
linear_activation,0.9,1,4,1.0,1.1005421090383833,0.03761047181409473
linear_activation,0.9,1,4,1.0,1.2166621504910964,0.03822049088279406
linear_activation,0.9,1,4,1.0,1.3450342120312204,0.03793813915348922
linear_activation,0.9,1,4,1.0,1.4869510248216484,0.03670568485014761
linear_activation,0.9,1,4,1.0,1.643841718255735,0.03722921704143907
linear_activation,0.9,1,4,1.0,1.8172862115630761,0.03594408636415997
linear_activation,0.9,1,4,1.0,2.0090311238977194,0.03650307261974861
linear_activation,0.9,1,4,1.0,2.221007363126434,0.03590862257375071
linear_activation,0.9,1,4,1.0,2.4553495704394916,0.035090942956817646
linear_activation,0.9,1,4,1.0,2.7144176165949077,0.03530467351130209
linear_activation,0.9,1,4,1.0,3.000820366267417,0.035112264657393095
linear_activation,0.9,1,4,1.0,3.3174419498137175,0.03456023374774183
linear_activation,0.9,1,4,1.0,3.667470807015676,0.0343327291640453
linear_activation,0.9,1,4,1.0,4.0544317952775275,0.03403110382736971
linear_activation,0.9,1,4,1.0,4.482221685612751,0.03393505812902003
linear_activation,0.9,1,4,1.0,4.955148403871969,0.033629086670000106
linear_activation,0.9,1,4,1.0,5.477974412378556,0.033190051167892906
linear_activation,0.9,1,4,1.0,6.055964668833263,0.032338186988762264
linear_activation,0.9,1,4,1.0,6.69493964544323,0.03223434445727616
linear_activation,0.9,1,4,1.0,7.4013339421880975,0.03176146170248587
linear_activation,0.9,1,4,1.0,8.182261084470007,0.032247289765005294
linear_activation,0.9,1,4,1.0,9.045585157672232,0.03138657284093399
linear_activation,0.9,1,4,1.0,10.000000000000002,0.03065561470078924
linear_activation,0.9,1,8,1.0,0.2,0.04150415157247334
linear_activation,0.9,1,8,1.0,0.22110233502181484,0.04031834017143895
linear_activation,0.9,1,8,1.0,0.24443121276049423,0.040982505217815435
linear_activation,0.9,1,8,1.0,0.27022155946779647,0.0410583010444728
linear_activation,0.9,1,8,1.0,0.29873308885782995,0.03967917238486309
linear_activation,0.9,1,8,1.0,0.33025291747372754,0.04041170116327703
linear_activation,0.9,1,8,1.0,0.36509845600603935,0.04075710513597975
linear_activation,0.9,1,8,1.0,0.4036206056789731,0.04038100203080102
linear_activation,0.9,1,8,1.0,0.44620729189270064,0.04064083421571801
linear_activation,0.9,1,8,1.0,0.4932873707061831,0.039742302447247
linear_activation,0.9,1,8,1.0,0.5453349474995434,0.0398910361486487
linear_activation,0.9,1,8,1.0,0.6028741513057392,0.03857988991821184
linear_activation,0.9,1,8,1.0,0.6664844128899691,0.03896368125810598
linear_activation,0.9,1,8,1.0,0.7368062997280775,0.03986673550183574
linear_activation,0.9,1,8,1.0,0.8145479666433055,0.038708662498276675
linear_activation,0.9,1,8,1.0,0.900492287060531,0.03902064902987331
linear_activation,0.9,1,8,1.0,0.9955047366910887,0.038609582322804877
linear_activation,0.9,1,8,1.0,1.1005421090383833,0.03812190291634761
linear_activation,0.9,1,8,1.0,1.2166621504910964,0.037706757385438924
linear_activation,0.9,1,8,1.0,1.3450342120312204,0.037600565703352906
linear_activation,0.9,1,8,1.0,1.4869510248216484,0.037283633407671005
linear_activation,0.9,1,8,1.0,1.643841718255735,0.0373989678733827
linear_activation,0.9,1,8,1.0,1.8172862115630761,0.03681630285348122
linear_activation,0.9,1,8,1.0,2.0090311238977194,0.03617895988677629
linear_activation,0.9,1,8,1.0,2.221007363126434,0.03573415516378978
linear_activation,0.9,1,8,1.0,2.4553495704394916,0.03485378119248586
linear_activation,0.9,1,8,1.0,2.7144176165949077,0.034567787479298805
linear_activation,0.9,1,8,1.0,3.000820366267417,0.036055069785875575
linear_activation,0.9,1,8,1.0,3.3174419498137175,0.03604962114989758
linear_activation,0.9,1,8,1.0,3.667470807015676,0.035274744737815736
linear_activation,0.9,1,8,1.0,4.0544317952775275,0.033395600071797774
linear_activation,0.9,1,8,1.0,4.482221685612751,0.03397851923527195
linear_activation,0.9,1,8,1.0,4.955148403871969,0.0332886513195311
linear_activation,0.9,1,8,1.0,5.477974412378556,0.034066851865189755
